Key,Source,Context,Changes,English,schinese
modAECMutatorBlockHarvest12,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.012[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级012[-]
modAECMutatorBlockHarvest12Desc,,,,Harvest Yield +24%\nCan be inserted on: melee weapons / tools,采集产量+24%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest13,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.013[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级013[-]
modAECMutatorBlockHarvest13Desc,,,,Harvest Yield +26%\nCan be inserted on: melee weapons / tools,采集产量+26%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest14,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.014[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级014[-]
modAECMutatorBlockHarvest14Desc,,,,Harvest Yield +28%\nCan be inserted on: melee weapons / tools,采集产量+28%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest15,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.015[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级015[-]
modAECMutatorBlockHarvest15Desc,,,,Harvest Yield +30%\nCan be inserted on: melee weapons / tools,采集产量+30%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest16,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.016[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级016[-]
modAECMutatorBlockHarvest16Desc,,,,Harvest Yield +32%\nCan be inserted on: melee weapons / tools,采集产量+32%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest17,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.017[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级017[-]
modAECMutatorBlockHarvest17Desc,,,,Harvest Yield +34%\nCan be inserted on: melee weapons / tools,采集产量+34%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest18,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.018[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级018[-]
modAECMutatorBlockHarvest18Desc,,,,Harvest Yield +36%\nCan be inserted on: melee weapons / tools,采集产量+36%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest19,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.019[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级019[-]
modAECMutatorBlockHarvest19Desc,,,,Harvest Yield +38%\nCan be inserted on: melee weapons / tools,采集产量+38%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest20,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.020[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级020[-]
modAECMutatorBlockHarvest20Desc,,,,Harvest Yield +40%\nCan be inserted on: melee weapons / tools,采集产量+40%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest21,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.021[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级021[-]
modAECMutatorBlockHarvest21Desc,,,,Harvest Yield +42%\nCan be inserted on: melee weapons / tools,采集产量+42%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest22,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.022[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级022[-]
modAECMutatorBlockHarvest22Desc,,,,Harvest Yield +44%\nCan be inserted on: melee weapons / tools,采集产量+44%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest23,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.023[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级023[-]
modAECMutatorBlockHarvest23Desc,,,,Harvest Yield +46%\nCan be inserted on: melee weapons / tools,采集产量+46%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest24,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.024[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级024[-]
modAECMutatorBlockHarvest24Desc,,,,Harvest Yield +48%\nCan be inserted on: melee weapons / tools,采集产量+48%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest25,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.025[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级025[-]
modAECMutatorBlockHarvest25Desc,,,,Harvest Yield +50%\nCan be inserted on: melee weapons / tools,采集产量+50%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest26,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.026[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级026[-]
modAECMutatorBlockHarvest26Desc,,,,Harvest Yield +52%\nCan be inserted on: melee weapons / tools,采集产量+52%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest27,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.027[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级027[-]
modAECMutatorBlockHarvest27Desc,,,,Harvest Yield +54%\nCan be inserted on: melee weapons / tools,采集产量+54%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest28,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.028[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级028[-]
modAECMutatorBlockHarvest28Desc,,,,Harvest Yield +56%\nCan be inserted on: melee weapons / tools,采集产量+56%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest29,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.029[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级029[-]
modAECMutatorBlockHarvest29Desc,,,,Harvest Yield +58%\nCan be inserted on: melee weapons / tools,采集产量+58%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest30,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.030[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级030[-]
modAECMutatorBlockHarvest30Desc,,,,Harvest Yield +60%\nCan be inserted on: melee weapons / tools,采集产量+60%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest31,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.031[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级031[-]
modAECMutatorBlockHarvest31Desc,,,,Harvest Yield +62%\nCan be inserted on: melee weapons / tools,采集产量+62%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest32,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.032[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级032[-]
modAECMutatorBlockHarvest32Desc,,,,Harvest Yield +64%\nCan be inserted on: melee weapons / tools,采集产量+64%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest33,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.033[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级033[-]
modAECMutatorBlockHarvest33Desc,,,,Harvest Yield +66%\nCan be inserted on: melee weapons / tools,采集产量+66%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest34,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.034[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级034[-]
modAECMutatorBlockHarvest34Desc,,,,Harvest Yield +68%\nCan be inserted on: melee weapons / tools,采集产量+68%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest35,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.035[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级035[-]
modAECMutatorBlockHarvest35Desc,,,,Harvest Yield +70%\nCan be inserted on: melee weapons / tools,采集产量+70%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest36,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.036[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级036[-]
modAECMutatorBlockHarvest36Desc,,,,Harvest Yield +72%\nCan be inserted on: melee weapons / tools,采集产量+72%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest37,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.037[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级037[-]
modAECMutatorBlockHarvest37Desc,,,,Harvest Yield +74%\nCan be inserted on: melee weapons / tools,采集产量+74%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest38,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.038[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级038[-]
modAECMutatorBlockHarvest38Desc,,,,Harvest Yield +76%\nCan be inserted on: melee weapons / tools,采集产量+76%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest39,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.039[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级039[-]
modAECMutatorBlockHarvest39Desc,,,,Harvest Yield +78%\nCan be inserted on: melee weapons / tools,采集产量+78%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest40,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.040[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级040[-]
modAECMutatorBlockHarvest40Desc,,,,Harvest Yield +80%\nCan be inserted on: melee weapons / tools,采集产量+80%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest41,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.041[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级041[-]
modAECMutatorBlockHarvest41Desc,,,,Harvest Yield +82%\nCan be inserted on: melee weapons / tools,采集产量+82%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest42,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.042[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级042[-]
modAECMutatorBlockHarvest42Desc,,,,Harvest Yield +84%\nCan be inserted on: melee weapons / tools,采集产量+84%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest43,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.043[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级043[-]
modAECMutatorBlockHarvest43Desc,,,,Harvest Yield +86%\nCan be inserted on: melee weapons / tools,采集产量+86%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest44,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.044[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级044[-]
modAECMutatorBlockHarvest44Desc,,,,Harvest Yield +88%\nCan be inserted on: melee weapons / tools,采集产量+88%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest45,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.045[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级045[-]
modAECMutatorBlockHarvest45Desc,,,,Harvest Yield +90%\nCan be inserted on: melee weapons / tools,采集产量+90%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest46,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.046[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级046[-]
modAECMutatorBlockHarvest46Desc,,,,Harvest Yield +92%\nCan be inserted on: melee weapons / tools,采集产量+92%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest47,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.047[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级047[-]
modAECMutatorBlockHarvest47Desc,,,,Harvest Yield +94%\nCan be inserted on: melee weapons / tools,采集产量+94%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest48,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.048[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级048[-]
modAECMutatorBlockHarvest48Desc,,,,Harvest Yield +96%\nCan be inserted on: melee weapons / tools,采集产量+96%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest49,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.049[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级049[-]
modAECMutatorBlockHarvest49Desc,,,,Harvest Yield +98%\nCan be inserted on: melee weapons / tools,采集产量+98%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest50,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.050[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级050[-]
modAECMutatorBlockHarvest50Desc,,,,Harvest Yield +100%\nCan be inserted on: melee weapons / tools,采集产量+100%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest51,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.051[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级051[-]
modAECMutatorBlockHarvest51Desc,,,,Harvest Yield +102%\nCan be inserted on: melee weapons / tools,采集产量+102%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest52,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.052[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级052[-]
modAECMutatorBlockHarvest52Desc,,,,Harvest Yield +104%\nCan be inserted on: melee weapons / tools,采集产量+104%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest53,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.053[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级053[-]
modAECMutatorBlockHarvest53Desc,,,,Harvest Yield +106%\nCan be inserted on: melee weapons / tools,采集产量+106%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest54,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.054[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级054[-]
modAECMutatorBlockHarvest54Desc,,,,Harvest Yield +108%\nCan be inserted on: melee weapons / tools,采集产量+108%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest55,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.055[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级055[-]
modAECMutatorBlockHarvest55Desc,,,,Harvest Yield +110%\nCan be inserted on: melee weapons / tools,采集产量+110%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest56,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.056[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级056[-]
modAECMutatorBlockHarvest56Desc,,,,Harvest Yield +112%\nCan be inserted on: melee weapons / tools,采集产量+112%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest57,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.057[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级057[-]
modAECMutatorBlockHarvest57Desc,,,,Harvest Yield +114%\nCan be inserted on: melee weapons / tools,采集产量+114%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest58,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.058[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级058[-]
modAECMutatorBlockHarvest58Desc,,,,Harvest Yield +116%\nCan be inserted on: melee weapons / tools,采集产量+116%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest59,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.059[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级059[-]
modAECMutatorBlockHarvest59Desc,,,,Harvest Yield +118%\nCan be inserted on: melee weapons / tools,采集产量+118%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest60,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.060[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级060[-]
modAECMutatorBlockHarvest60Desc,,,,Harvest Yield +120%\nCan be inserted on: melee weapons / tools,采集产量+120%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest61,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.061[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级061[-]
modAECMutatorBlockHarvest61Desc,,,,Harvest Yield +122%\nCan be inserted on: melee weapons / tools,采集产量+122%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest62,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.062[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级062[-]
modAECMutatorBlockHarvest62Desc,,,,Harvest Yield +124%\nCan be inserted on: melee weapons / tools,采集产量+124%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest63,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.063[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级063[-]
modAECMutatorBlockHarvest63Desc,,,,Harvest Yield +126%\nCan be inserted on: melee weapons / tools,采集产量+126%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest64,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.064[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级064[-]
modAECMutatorBlockHarvest64Desc,,,,Harvest Yield +128%\nCan be inserted on: melee weapons / tools,采集产量+128%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest65,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.065[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级065[-]
modAECMutatorBlockHarvest65Desc,,,,Harvest Yield +130%\nCan be inserted on: melee weapons / tools,采集产量+130%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest66,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.066[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级066[-]
modAECMutatorBlockHarvest66Desc,,,,Harvest Yield +132%\nCan be inserted on: melee weapons / tools,采集产量+132%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest67,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.067[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级067[-]
modAECMutatorBlockHarvest67Desc,,,,Harvest Yield +134%\nCan be inserted on: melee weapons / tools,采集产量+134%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest68,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.068[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级068[-]
modAECMutatorBlockHarvest68Desc,,,,Harvest Yield +136%\nCan be inserted on: melee weapons / tools,采集产量+136%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest69,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.069[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级069[-]
modAECMutatorBlockHarvest69Desc,,,,Harvest Yield +138%\nCan be inserted on: melee weapons / tools,采集产量+138%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest70,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.070[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级070[-]
modAECMutatorBlockHarvest70Desc,,,,Harvest Yield +140%\nCan be inserted on: melee weapons / tools,采集产量+140%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest71,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.071[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级071[-]
modAECMutatorBlockHarvest71Desc,,,,Harvest Yield +142%\nCan be inserted on: melee weapons / tools,采集产量+142%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest72,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.072[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级072[-]
modAECMutatorBlockHarvest72Desc,,,,Harvest Yield +144%\nCan be inserted on: melee weapons / tools,采集产量+144%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest73,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.073[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级073[-]
modAECMutatorBlockHarvest73Desc,,,,Harvest Yield +146%\nCan be inserted on: melee weapons / tools,采集产量+146%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest74,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.074[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级074[-]
modAECMutatorBlockHarvest74Desc,,,,Harvest Yield +148%\nCan be inserted on: melee weapons / tools,采集产量+148%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest75,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.075[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级075[-]
modAECMutatorBlockHarvest75Desc,,,,Harvest Yield +150%\nCan be inserted on: melee weapons / tools,采集产量+150%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest76,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.076[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级076[-]
modAECMutatorBlockHarvest76Desc,,,,Harvest Yield +152%\nCan be inserted on: melee weapons / tools,采集产量+152%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest77,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.077[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级077[-]
modAECMutatorBlockHarvest77Desc,,,,Harvest Yield +154%\nCan be inserted on: melee weapons / tools,采集产量+154%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest78,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.078[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级078[-]
modAECMutatorBlockHarvest78Desc,,,,Harvest Yield +156%\nCan be inserted on: melee weapons / tools,采集产量+156%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest79,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.079[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级079[-]
modAECMutatorBlockHarvest79Desc,,,,Harvest Yield +158%\nCan be inserted on: melee weapons / tools,采集产量+158%。可安装于：近战武器和工具。
modAECMutatorBlockHarvest80,,,,[FFD700]AEC[-] [FFFFFF]BLOCK HARVEST[-] [FFD700]LVL.080[-],[FFD700]AEC[-] [FFFFFF]方块采集量[-] [FFD700]等级080[-]
modAECMutatorBlockHarvest80Desc,,,,Harvest Yield +160%\nCan be inserted on: melee weapons / tools,采集产量+160%。可安装于：近战武器和工具。
